date,Filename,frequency,amount,vgender,vhonor,emo_sim,bvtextsim,bvemosim,livetype,timeslot,bgender,numberviewers,numberlikes,wordcount,danmu_num
0911_11-14,0911_08_11,13,13,0.481481481,6.046511628,0.337790214,0.445620632,0.15614045,1,0,0,643.3333333,102,735,14
0911_11-14,0911_08_12,8,8,0.368421053,13.47619048,0.415738827,0.477812475,0.3396687,1,0,0,640,99,817,16
0911_11-14,0911_08_13,9,9,0.961038961,10.72368421,0.374323897,0.511434442,0.42311573,1,0,0,645.6666667,188,743,24
0911_11-14,0911_08_14,6,6,0.95890411,9.1,0.436136098,0.458466208,0.62401074,1,0,0,591.6666667,230,856,10
0911_11-14,0911_08_15,29,29,0.826086957,11.40555556,0.458071761,0.489907926,0.6251902,1,0,0,573.3333333,98,629,61
0911_11-14,0911_08_16,4,4,0.333333333,12.62307692,0.42719647,0.434886909,0.55473367,1,0,0,538,108,401,19
0911_11-14,0911_09_00,812,187906,0.651697128,19.05577689,0.612933746,0.732126957,0.60438013,0,0,1,7106.333333,229,961,936
0911_11-14,0911_09_01,1171,310247,0.613451087,18.82612903,0.681824955,0.65795756,0.8323845,0,0,1,7340.333333,430,937,1439
0911_11-14,0911_09_02,994,364022,0.603967671,18.76775766,0.776288079,0.681640309,0.65044023,0,0,1,7367.333333,372,954,1435
0911_11-14,0911_09_03,1072,169615,0.668092692,17.1668335,0.784300339,0.641258788,0.94916874,0,0,1,7320,339,990,1445
0911_11-14,0911_09_04,917,169877,0.686521573,17.26788269,0.775804622,0.630786842,0.8755906,0,0,1,7443.333333,335,961,1440
0911_11-14,0911_09_05,1000,218419,0.645427286,18.14823944,0.631841669,0.611895931,0.70516086,0,0,1,7406.333333,366,978,1440
0911_11-14,0911_09_06,1081,160991,0.647168405,17.64756056,0.727277667,0.639432621,0.6805372,0,0,1,7216,330,992,1438
0911_11-14,0911_09_07,1281,127350,0.761455054,15.98680399,0.699196539,0.636102778,0.8092824,0,0,1,7165.333333,296,924,1432
0911_11-14,0911_09_08,753,147291,0.704932344,13.54552684,0.620702647,0.680570757,0.7171663,0,0,1,7106,306,935,1443
0911_11-14,0911_09_09,828,121611,0.716338259,15.52912979,0.7427169,0.602005017,0.6401337,0,0,1,6880.666667,358,1013,1441
0911_11-14,0911_09_10,856,41877,0.665642826,17.93912398,0.763216689,0.605008614,0.7786208,0,0,1,6851.666667,362,990,1440
0911_11-14,0911_09_11,1267,134518,0.547416844,20.12719014,0.702771226,0.616879594,0.6132374,0,0,1,6706.333333,284,965,1438
0911_11-14,0911_09_12,1222,237263,0.6205074,18.29376855,0.602842844,0.767818582,0.8991854,0,0,1,6486.333333,345,1028,1436
0911_11-14,0911_09_13,849,263906,0.679098361,17.66198253,0.797883458,0.608954054,0.8501171,0,0,1,6468.333333,349,1027,1434
0911_11-14,0911_09_14,954,186074,0.665068241,16.94674142,0.605631091,0.580024368,0.88462615,0,0,1,6344,378,996,1441
0911_11-14,0911_09_15,797,84439,0.701517015,16.23574436,0.77459493,0.7106565,0.77106506,0,0,1,6165.333333,340,923,1439
0911_11-14,0911_09_16,1035,69347,0.666666667,17.53966597,0.726998486,0.722209549,0.9289699,0,0,1,5933,299,951,1439
0911_11-14,0911_09_17,1200,120437,0.714591509,16.46817585,0.71324669,0.792137516,0.7582036,0,0,1,5960.333333,343,991,1439
0911_11-14,0911_09_18,734,122608,0.685490877,16.73869944,0.641630324,0.608594036,0.96212006,0,0,1,5933.333333,325,948,1436
0911_11-14,0911_09_19,1919,184179,0.693593315,15.3674359,0.713746334,0.719616121,0.94873387,0,0,1,5721.333333,382,955,1444
0911_11-14,0911_09_20,967,185780,0.640059494,17.48740672,0.732063249,0.598274595,0.65017277,0,0,1,5657,217,976,920
0913_11-14,0913_03_03,48,48,0.483333333,10.75416667,0.598402607,0.543849444,0.6254207,1,0,0,7953.666667,322,635,158
0913_11-14,0913_03_04,34,34,0.427835052,10.56363636,0.28681939,0.503786063,0.50304124,1,0,0,7966.666667,314,780,285
0913_11-14,0913_03_05,85,123,0.490066225,11.29882813,0.235500213,0.627596474,0.832554,1,0,0,7895,364,726,199
0913_11-14,0913_03_06,61,95,0.473214286,11.09430255,0.715584342,0.559646821,0.6751817,1,0,0,7851,338,815,170
0913_11-14,0913_05_03,7,7,0.967741935,11.67428571,0.174406181,0.529760844,0.5066436,1,0,0,2325.333333,136,676,35
0913_11-14,0913_05_04,16,20,0.333333333,13.57575758,0.099460367,0.482279217,0.81488767,1,0,0,2258.666667,65,499,25
0913_11-14,0913_05_05,13,13,0.636363636,14.04347826,0.380119929,0.66934458,0.68999953,1,0,0,2150.666667,60,550,23
0913_11-14,0913_05_06,19,21,0.733333333,13.61811024,0.201285685,0.503623909,0.7337977,1,0,0,1972.666667,199,612,37
0913_11-14,0913_05_07,12,28,0.076923077,17.02912621,0.150414816,0.591027117,0.3733192,1,0,0,1849,70,551,28
0913_11-14,0913_05_08,8,8,0,8.396825397,0.246931386,0.53873167,0.5763948,1,0,0,1813.333333,48,597,12
0913_11-14,0913_07_00,49,330,0.857142857,9.763313609,0.54243534,0.329981655,0.42133538,0,0,1,1166.333333,194,827,269
0913_11-14,0913_07_01,91,215,0.839031339,10.49932886,0.542440317,0.391635239,0.8431051,0,0,1,1092.666667,274,975,390
0913_11-14,0913_07_02,210,2754,0.887719298,11.02134472,0.652858162,0.669688344,0.7134972,0,0,1,1075,309,895,405
0913_11-14,0913_07_03,124,603,0.825396825,10.26244953,0.419646629,0.648320913,0.40647278,0,0,1,969.3333333,328,907,255
0913_11-14,0913_07_04,85,335,0.888888889,10.62934947,0.495715533,0.24347885,0.7205461,0,0,1,977,296,872,277
0913_11-14,0913_07_05,103,280,0.861154446,9.304405874,0.542515757,0.652854085,0.81536707,0,0,1,913.3333333,286,890,340
0913_11-14,0913_07_06,156,302,0.885978428,8.461021505,0.171009631,0.635778785,0.735698,0,0,1,859,344,895,233
0913_11-14,0913_07_07,34,69,0.894308943,9.722960152,0.257348877,0.494014204,0.51888794,0,0,1,791.6666667,280,894,224
0913_11-14,0913_07_08,50,112,0.896052632,10.21348315,0.524976664,0.407889545,0.64302557,0,0,1,728.6666667,299,909,474
0913_11-14,0913_07_11,28,44,0.903954802,10.34259259,0.527262724,0.432559997,0.7763083,0,0,1,588,329,801,182
0913_11-14,0913_07_26,15,31,0.961424332,12.4335443,0.545506636,0.43272239,0.6158117,0,0,1,215.3333333,260,758,98
0913_11-14,0913_07_28,12,12,0.99408284,10.51839465,0.333048113,0.369300604,0.6095709,0,0,1,207.6666667,239,765,109
0913_11-14,0913_07_29,13,13,0.98714653,8.477142857,0.412869089,0.512951136,0.5396872,0,0,1,194,262,831,120
0913_11-14,0913_07_30,19,19,0.889380531,11.34408602,0.192253441,0.379389107,0.49395183,0,0,1,181,203,880,51
0913_11-14,0913_07_31,8,10,0.95951417,10.75675676,0.444466098,0.489029765,0.68302363,0,0,1,175.3333333,239,814,32
0913_11-14,0913_07_32,9,9,0.970149254,9.192771084,0.495783978,0.351732433,0.630776,0,0,1,185,232,865,42
0913_11-14,0913_07_33,12,20,0.947368421,9.263959391,0.289786569,0.518062115,0.5465139,0,0,1,179,175,846,46
0913_11-14,0913_07_34,11,13,0.820143885,8.63898917,0.196395298,0.467074573,0.63246055,0,0,1,188.6666667,238,829,41
0913_11-14,0913_07_35,7,105,0.90052356,9.434210526,0.45707223,0.373227477,0.47424874,0,0,1,181,178,801,47
0913_11-14,0913_07_36,18,36,0.586345382,10.36032389,0.087879147,0.524001062,0.63675004,0,0,1,168.3333333,180,901,53
0913_11-14,0913_07_37,7,7,0.864661654,11.76595745,0.366729212,0.494736552,0.5474575,0,0,1,168.6666667,93,835,42
0913_11-14,0913_07_38,9,9,0.867052023,8.96803653,0.244853154,0.44249773,0.33708545,0,0,1,160.6666667,153,779,67
0913_11-14,0913_07_41,8,8,0.980263158,9.194312796,0.446575917,0.399057895,0.51354704,0,0,1,150,151,761,51
0913_11-14,0913_08_04,2,2,0.974683544,12.33566434,0.180313447,0.584825134,0.6194598,1,0,0,716.6666667,114,759,26
0913_11-14,0913_08_05,2,2,1,14.5,0.336993533,0.552207685,0.6383612,1,0,0,734.6666667,99,721,52
0913_11-14,0913_08_06,14,16,0.496240602,10.95594714,0.327498219,0.431243098,0.67505313,1,0,0,735.3333333,157,678,58
0913_11-14,0913_08_07,17,17,0.674074074,12.17868339,0.371379983,0.552369273,0.77124065,1,0,0,743.6666667,267,655,40
0913_11-14,0913_08_08,23,24,0.363636364,7.977443609,0.220539427,0.481611586,0.38082412,1,0,0,748.6666667,100,701,20
0913_11-14,0913_08_09,12,14,0.363636364,11.40506329,0.307483315,0.577419138,0.5264012,1,0,0,775.3333333,20,697,50
0913_11-14,0913_08_10,4,20,0.4,10.07142857,0.301637287,0.578552908,0.49998716,1,0,0,749.6666667,7,774,21
0913_11-14,0913_08_11,11,11,0.428571429,12.61971831,0.183514146,0.5269889,0.7243822,1,0,0,838.6666667,36,598,24
0913_11-14,0913_08_12,14,112,0.586206897,10.26495726,0.078424943,0.577449983,0.79192474,1,0,0,821,60,748,40
0913_11-14,0913_08_13,6,6,0.941176471,10.47916667,0.106555293,0.650130725,0.60928776,1,0,0,736.6666667,24,811,22
0913_11-14,0913_08_14,7,7,0,11.5,0.293089616,0.533737785,0.69034207,1,0,0,,18,72,12
0913_11-14,0913_09_00,638,57023,0.727831881,13.99658869,0.564655369,0.746420658,0.7638367,0,0,1,8652.333333,233,1016,1122
0913_11-14,0913_09_01,1106,81119,0.788821848,13.33628058,0.750781907,0.68217845,0.84362566,0,0,1,8269,321,1038,1799
0913_11-14,0913_09_02,1171,55181,0.679187192,14.68509407,0.605607187,0.684346533,0.60074973,0,0,1,8009,375,964,1793
0913_11-14,0913_09_03,1054,134062,0.656026059,16.18349187,0.688267591,0.663953108,0.9619389,0,0,1,8790,320,1015,1803
0913_11-14,0913_09_04,1677,134861,0.617156473,16.86341588,0.501971188,0.607693535,0.6505661,0,0,1,9352,347,975,1801
0913_11-14,0913_09_05,1339,154210,0.625696685,16.80667594,0.690661771,0.64913792,0.85349095,0,0,1,9363.666667,323,1009,1800
0913_11-14,0913_09_06,1320,302658,0.682781259,16.83170527,0.784660581,0.611277354,0.75776495,0,0,1,8956.666667,324,1028,1800
0913_11-14,0913_09_07,1523,135407,0.741033606,15.10760668,0.632444061,0.633094829,0.82868552,0,0,1,8299.666667,318,957,1798
0913_11-14,0913_09_08,942,44127,0.748639456,13.63162879,0.476394842,0.686876094,0.77829034,0,0,1,8087.666667,347,995,1800
0913_11-14,0913_09_09,796,15521,0.784452297,12.87401055,0.675778166,0.63055135,0.9811659,0,0,1,7970.666667,370,959,1796
0913_11-14,0913_09_10,789,19008,0.761430678,12.7696803,0.696207058,0.714626825,0.9775909,0,0,1,7701,297,1025,1803
0913_11-14,0913_09_11,692,25022,0.811538462,13.38790036,0.514255403,0.645749611,0.83331845,0,0,1,7673,286,975,1787
0913_11-14,0913_09_12,868,6513,0.814153212,12.42112083,0.703981174,0.686400634,0.79460925,0,0,1,7411,301,938,1787
0913_11-14,0913_09_13,800,17785,0.801548205,13.70151261,0.54898578,0.606433046,0.51221405,0,0,1,7224.666667,334,1018,1800
0913_11-14,0913_09_14,589,6795,0.850205454,12.90905849,0.726045544,0.725443906,0.78303957,0,0,1,7323.666667,362,968,1800
0913_11-14,0913_09_15,975,14941,0.77653263,13.78320373,0.628141259,0.745113409,0.84239268,0,0,1,7163.333333,407,990,1798
0913_11-14,0913_09_16,1268,29788,0.731057203,14.39062053,0.742626875,0.739769018,0.7621925,0,0,1,7101.333333,341,1026,1792
0913_11-14,0913_09_17,1746,22101,0.798675497,12.89807976,0.70627302,0.746085531,0.84871715,0,0,1,6797,367,972,1805
0913_11-14,0913_09_18,1196,22434,0.847217856,12.95043478,0.733229909,0.777574587,0.9461756,0,0,1,6765,391,958,1800
0913_11-14,0913_09_19,1020,28784,0.813302601,13.54435484,0.659797686,0.69318555,0.81402,0,0,1,6939,351,977,1798
0913_11-14,0913_09_20,2287,119637,0.847705146,13.47604463,0.632263683,0.713197386,0.9202127,0,0,1,7010.333333,399,960,1794
0913_11-14,0913_09_21,698,12830,0.825986079,12.15178882,0.672963739,0.746063834,0.8752937,0,0,1,6744.666667,372,982,1800
0913_11-14,0913_09_22,680,1450,0.844743734,12.09106412,0.442329036,0.677126598,0.6921316,0,0,1,6550.333333,343,943,1800
0913_11-14,0913_09_23,568,3171,0.83538936,12.24428312,0.702703127,0.602680069,0.899946,0,0,1,6453.666667,376,992,1798
0913_11-14,0913_09_24,430,1780,0.818627451,11.66254349,0.622549826,0.679117954,0.91850936,0,0,1,6495.666667,346,1034,1801
0913_11-14,0913_09_25,628,4690,0.814912945,12.42958245,0.681829803,0.613693368,0.86602306,0,0,1,6303,373,990,1795
0913_11-14,0913_09_26,618,28179,0.762750283,12.96605375,0.787973039,0.727635986,0.58579726,0,0,1,6266.666667,401,1055,1802
0913_11-14,0913_09_27,532,2788,0.766599598,12.39038031,0.627191817,0.6168998,0.88654155,0,0,1,6202.333333,291,1037,1800
0913_11-14,0913_09_28,595,4796,0.768806617,11.90238612,0.426450274,0.667542171,0.91383564,0,0,1,5923.666667,333,974,1789
0913_11-14,0913_09_29,679,17065,0.738963532,13.22758372,0.525902412,0.737229919,0.91582996,0,0,1,6017.333333,280,958,1803
0913_11-14,0913_09_30,776,26867,0.793355239,13.09510682,0.619212917,0.729354334,0.799969,0,0,1,6092.333333,276,975,1800
0913_11-14,0913_09_31,595,27415,0.793465578,13.06720827,0.643718444,0.65198831,0.94309217,0,0,1,6045,319,982,1800
0913_11-14,0913_09_32,671,30337,0.848960233,13.47896213,0.791447937,0.736627346,0.64606957,0,0,1,6083,364,1004,1799
0913_11-14,0913_09_33,688,14451,0.792912514,13.87645848,0.606194563,0.634005558,0.73849803,0,0,1,6580.333333,378,956,1798
0913_11-14,0913_09_34,670,17990,0.773865699,13.24179207,0.684159104,0.723238838,0.6877308,0,0,1,6732.333333,389,1056,1802
0913_11-14,0913_09_35,668,9503,0.740489642,13.83404255,0.524114982,0.656830257,0.6278152,0,0,1,6758.333333,324,1018,1796
0913_11-14,0913_09_36,580,14976,0.775,12.93795356,0.78010236,0.640607846,0.74729235,0,0,1,6635.666667,366,943,1796
0913_11-14,0913_09_37,754,12026,0.78760745,13.47543742,0.507852743,0.703677726,0.73605896,0,0,1,6427,396,950,1803
0913_11-14,0913_09_38,568,12292,0.815221507,13.07841727,0.720353164,0.677005094,0.703142,0,0,1,6102.666667,369,1010,1798
0913_11-14,0913_09_39,651,15984,0.812888199,13.03040057,0.619414457,0.654463542,0.9339488,0,0,1,6057.333333,342,988,1782
0913_11-14,0913_09_40,1854,4632,0.813977657,12.00267705,0.500267118,0.713369083,0.89767945,0,0,1,6107.333333,350,999,1788
0913_11-14,0913_09_41,1543,26303,0.782804158,13.00798297,0.626586186,0.630317998,0.57082574,0,0,1,5758.666667,355,876,1798
0913_11-14,0913_09_42,655,8031,0.750749625,12.47606962,0.793069974,0.661782008,0.8991271,0,0,1,5487,379,979,1738
0913_11-14,0913_09_43,504,15582,0.80629733,12.09984698,0.64123257,0.662544024,0.696994,0,0,1,5305.333333,356,996,1768
0913_11-14,0913_09_44,451,6689,0.798412698,11.63225058,0.411635823,0.728744388,0.6803169,0,0,1,5062.666667,382,1011,1776
0913_11-14,0913_09_45,382,6224,0.839254766,11.59401884,0.633363917,0.622195363,0.61862344,0,0,1,5072,371,1032,1729
0913_11-14,0913_09_46,408,9761,0.81147541,11.51554082,0.752368358,0.735320449,0.52452556,0,0,1,4865.666667,295,1078,1747
0913_11-14,0913_09_49,232,361,0.844981608,12.0115869,0.604926224,0.636214495,0.830067,0,0,1,3773,326,833,1513
0914_11-14,0914_02_00,0,0,,9.5,0.747909418,0.550201869,0.6902921,1,0,0,23.33333333,0,762,8
0914_11-14,0914_02_01,4,4,0,6.62962963,0.670442364,0.499263918,0.58576506,1,0,0,20,30,847,16
0914_11-14,0914_02_02,0,0,0,8.526315789,0.40183017,0.529966599,0.35955265,1,0,0,20,26,525,12
0914_11-14,0914_02_03,0,0,0.967741935,9.081081081,0.661039898,0.535643792,0.64799005,1,0,0,16.66666667,31,459,6
0914_11-14,0914_02_04,0,0,0.666666667,4.444444444,0.253674449,0.449140972,0.7931462,1,0,0,23,8,478,1
0914_11-14,0914_02_05,0,0,0.5,3.833333333,0.356560248,0.602923191,0.29589045,1,0,0,25,1,620,4
0914_11-14,0914_02_06,1,1,0,9.222222222,0.208397846,0.6293957,0.5345453,1,0,0,20.33333333,0,768,7
0914_11-14,0914_02_07,0,0,0.75,4.071428571,0.161949595,0.453016973,0.6487536,1,0,0,17.33333333,8,584,3
0914_11-14,0914_02_08,3,3,0,6.703703704,0.899323562,0.564796722,0.6941907,1,0,0,17.66666667,24,700,9
0914_11-14,0914_02_09,0,0,0.666666667,3.4,0.170945043,0.585590041,0.65290153,1,0,0,15.66666667,3,743,4
0914_11-14,0914_02_10,0,0,0.5,7.444444444,0.579929059,0.474705613,0.60741277,1,0,0,13.33333333,3,523,4
0914_11-14,0914_02_11,0,0,0,11.75,0.471905624,0.406385458,0.5483906,1,0,0,14,2,444,4
0914_11-14,0914_02_12,2,2,1,2.769230769,0.307103715,0.593350297,0.753469,1,0,0,15.33333333,0,629,11
0914_11-14,0914_02_13,1,1,1,16.10638298,0.559027197,0.571997648,0.31956214,1,0,0,18.66666667,38,499,8
0914_11-14,0914_02_14,2,2,0,9.25,0.313050744,0.522532529,0.43258375,1,0,0,15.5,2,565,4
0914_11-14,0914_03_03,64,68,0.45631068,14.64794816,0.804163353,0.465803182,0.8622587,1,0,0,7201.666667,614,827,432
0914_11-14,0914_03_04,68,68,0.417322835,12.91075515,0.577234503,0.443484849,0.17665072,1,0,0,7313,578,737,334
0914_11-14,0914_03_05,88,88,0.25,12.59057072,0.577836147,0.529061413,0.76576077,1,0,0,7192,606,887,276
0914_11-14,0914_03_06,104,158,0.495238095,10.25726141,0.570319264,0.706149018,0.8067367,1,0,0,6829,654,814,92
0914_11-14,0914_03_07,48,48,0.27,8.976525822,0.737656245,0.476651764,0.8935734,1,0,0,6703.333333,572,784,76
0914_11-14,0914_04_04,30,62,0.260869565,8.285185185,0.339346476,0.659508324,0.778708,1,0,0,3768.666667,153,842,125
0914_11-14,0914_04_05,63,65,0.242424242,7.905263158,0.181848731,0.548490679,0.57633115,1,0,0,3898,282,802,81
0914_11-14,0914_04_06,83,299,0.236641221,6.830769231,0.287063064,0.525590336,0.7958339,1,0,0,4037.333333,298,772,87
0914_11-14,0914_04_07,33,58,0.553956835,8.763374486,0.423764471,0.570208406,0.62752044,1,0,0,4026,242,757,272
0914_11-14,0914_04_10,26,26,0.478494624,9.253196931,0.502348387,0.564416653,0.58156735,1,0,0,4197.666667,243,755,153
0914_11-14,0914_04_11,33,80,0.552631579,8.162280702,0.282372169,0.632602251,0.8312367,1,0,0,3871,128,678,106
0914_11-14,0914_04_12,44,63,0.21875,8.588235294,0.351464475,0.438227719,0.8238028,1,0,0,3530.666667,188,729,132
0914_11-14,0914_04_13,69,277,0.34751773,7.80474934,0.652473122,0.48769564,0.46832886,1,0,0,3330.666667,203,595,125
0914_11-14,0914_04_14,31,75,0.148148148,10.44333333,0.720149251,0.59897024,0.634854,1,0,0,3147.666667,127,789,150
0914_11-14,0914_04_15,26,48,0.08974359,13.68341709,0.472475461,0.663852549,0.54928464,1,0,0,3182,122,779,53
0914_11-14,0914_04_16,19,37,0.156626506,10.61023622,0.356552179,0.646829402,0.3604553,1,0,0,3059.333333,165,724,75
0914_11-14,0914_04_17,22,64,0.285714286,8.963917526,0.400053778,0.600896692,0.7402732,1,0,0,2779,86,718,93
0914_11-14,0914_04_18,24,24,0.147058824,9.35,0.329280375,0.615727997,0.7562932,1,0,0,2669,59,476,106
0914_11-14,0914_05_02,36,36,0.102272727,16.1637931,0.276167957,0.347524679,0.63941486,1,0,0,2344.333333,354,563,88
0914_11-14,0914_05_03,22,22,0.487179487,19.47560976,0.182407663,0.461017227,0.5314728,1,0,0,2252.666667,242,599,68
0914_11-14,0914_05_04,10,10,0.913043478,10.31794872,0.155895607,0.397252685,0.3849888,1,0,0,2161,135,539,66
0914_11-14,0914_05_05,22,22,0.692307692,15.10552764,0.361795385,0.637773848,0.82700577,1,0,0,2113,127,599,54
0914_11-14,0914_07_13,70,510,0.776699029,10.03915663,0.44290396,0.463657588,0.6084246,0,0,1,377.6666667,460,894,186
0914_11-14,0914_07_14,28,82,0.862745098,10.59022556,0.205778663,0.319868088,0.67183025,0,0,1,341.3333333,374,815,154
0914_11-14,0914_07_15,16,16,0.848958333,10.05923345,0.530572964,0.339056611,0.7082253,0,0,1,346.3333333,436,871,142
0914_11-14,0914_07_16,24,38,0.881944444,8.659217877,0.32203218,0.280276805,0.72896564,0,0,1,330.3333333,610,866,118
0914_11-14,0914_07_17,10,402,0.79916318,9.435251799,0.443606582,0.395971894,0.5281307,0,0,1,334.3333333,474,787,94
0914_11-14,0914_07_18,30,226,0.965853659,9.021472393,0.658142084,0.323645741,0.71807593,0,0,1,323.6666667,472,973,160
0914_11-14,0914_07_19,24,28,0.869731801,11.13986014,0.304440818,0.266584814,0.7233915,0,0,1,320,462,884,184
0914_11-14,0914_07_20,58,130,0.778156997,11.19393939,0.575348397,0.345384181,0.67211915,0,0,1,299,436,839,168
0914_11-14,0914_07_21,32,32,0.934579439,8.872659176,0.339225614,0.434538364,0.45382077,0,0,1,290.3333333,376,849,126
0914_11-14,0914_07_22,14,14,0.865030675,10.34759358,0.118135495,0.383180767,0.52701074,0,0,1,287.6666667,270,856,96
0914_11-14,0914_07_23,40,40,0.865921788,6.010810811,0.112080588,0.422918946,0.42191273,0,0,1,275.3333333,236,824,88
0914_11-14,0914_07_24,146,372,0.882845188,10.02090592,0.615157722,0.60671699,0.6899743,0,0,1,234.6666667,288,880,142
0914_11-14,0914_07_25,60,100,0.808695652,10.38590604,0.303917262,0.409902841,0.7628307,0,0,1,234.3333333,412,822,130
0914_11-14,0914_07_26,62,158,0.825910931,11.32862191,0.417734296,0.471666038,0.8736857,0,0,1,216.3333333,370,898,132
0914_11-14,0914_07_27,32,32,0.824489796,10.85546875,0.198785542,0.285195321,0.8383188,0,0,1,211.6666667,330,812,166
0914_11-14,0914_07_28,6,6,0.817073171,10.98214286,0.096293711,0.3775011,0.2289546,0,0,1,210,242,864,94
0914_11-14,0914_07_29,16,16,0.838150289,14.30769231,0.226344557,0.4397237,0.8205224,0,0,1,193.3333333,262,750,76
0914_11-14,0914_07_32,20,30,0.914614122,11.10015898,0.327636618,0.455932945,0.6824555,0,0,1,187.3333333,421,786,192
0914_11-14,0914_07_35,12,12,0.897959184,9.595505618,0.47076281,0.343300521,0.62540205,0,0,1,152.6666667,115,779,57
0914_11-14,0914_07_36,6,6,0.904761905,8.118343195,0.095948321,0.444003403,0.33112782,0,0,1,166.3333333,132,716,32
0914_11-14,0914_07_37,14,30,0.791111111,10.81386861,0.186620523,0.413017035,0.83210995,0,0,1,155.3333333,228,706,37
0914_11-14,0914_07_38,24,224,0.777777778,9.959183673,0.245878602,0.439285517,0.8409774,0,0,1,153,143,769,31
0914_11-14,0914_07_39,3,3,0.955555556,11.60493827,0.261949808,0.511378109,0.8249691,0,0,1,155.6666667,115,691,42
0914_11-14,0914_07_41,10,10,0.96350365,9.606382979,0.487115247,0.340934992,0.6976023,0,0,1,152,162,755,19
0914_11-14,0914_07_42,22,174,0.976923077,10.58974359,0.160818859,0.410590231,0.46792695,0,0,1,139,255,746,36
0914_11-14,0914_07_43,2,2,1,10.07142857,0.240435423,0.323110342,0.8550916,0,0,1,138,176,701,60
0914_11-14,0914_07_44,0,0,0.994652406,10.86243386,0.43646887,0.409388244,0.8098636,0,0,1,134.3333333,107,772,82
0914_11-14,0914_07_45,6,6,0.981132075,9.086538462,0.154951009,0.453316003,0.39198497,0,0,1,114.3333333,37,659,64
0914_11-14,0914_07_46,4,4,0.985714286,10.62941176,0.221305605,0.47812596,0.5363317,0,0,1,109.6666667,103,528,64
0914_11-14,0914_07_47,3,3,0.923076923,14.50892857,0.223652658,0.386474669,0.8593323,0,0,1,108,100,690,33
0914_11-14,0914_07_49,6,6,0.940298507,10.20987654,0.150623699,0.472777486,0.5396387,0,0,1,94.66666667,29,832,46
0914_11-14,0914_07_50,1,1,0.6875,9.5,0.317830229,0.498136312,0.83597654,0,0,1,94.66666667,15,762,18
